"AverageBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
100.581624818239 "calf-L2_3" 24 "RZE (exterior)" "calf-L2_3" 3 "calf-L2"
98.5072235366182 "calf-L2_4" 2 "RZE (exterior)" "calf-L2_4" 4 "calf-L2"
107.894164720133 "calf-L2_5" 7 "RZE (exterior)" "calf-L2_5" 5 "calf-L2"
94.5401999967434 "calf-L2_6" 12 "RZE (exterior)" "calf-L2_6" 6 "calf-L2"
93.5844718287821 "calf-L2_7" 17 "RZE (exterior)" "calf-L2_7" 7 "calf-L2"
113.158790557829 "calf-L2_8" 22 "RZE (exterior)" "calf-L2_8" 8 "calf-L2"
106.675635975201 "calf-L2_9" 0 "RZE (exterior)" "calf-L2_9" 9 "calf-L2"
99.8170238696472 "calf-L2_10" 5 "RZE (exterior)" "calf-L2_10" 10 "calf-L2"
102.376679733024 "calf-L2_11" 10 "RZE (exterior)" "calf-L2_11" 11 "calf-L2"
112.293086456285 "calf-L2_12" 15 "RZE (exterior)" "calf-L2_12" 12 "calf-L2"
106.015822832268 "calf-L2_13" 20 "RZE (exterior)" "calf-L2_13" 13 "calf-L2"
102.177382406507 "calf-L2_14" 25 "RZE (exterior)" "calf-L2_14" 14 "calf-L2"
103.906202380519 "calf-L2_15" 3 "RZE (exterior)" "calf-L2_15" 15 "calf-L2"
103.685218784792 "calf-L2_16" 8 "RZE (exterior)" "calf-L2_16" 16 "calf-L2"
105.330406636672 "calf-L2_17" 13 "RZE (exterior)" "calf-L2_17" 17 "calf-L2"
112.810725241666 "calf-L2_18" 18 "RZE (exterior)" "calf-L2_18" 18 "calf-L2"
106.947713937051 "calf-L2_19" 23 "RZE (exterior)" "calf-L2_19" 19 "calf-L2"
110.855012973636 "calf-L2_20" 1 "RZE (exterior)" "calf-L2_20" 20 "calf-L2"
104.431522248039 "calf-L2_20" 2 "RZE (exterior)" "calf-L2_20" 20 "calf-L2"
100.101932451396 "calf-L2_21" 6 "RZE (exterior)" "calf-L2_21" 21 "calf-L2"
105.426352393192 "calf-L2_21" 7 "RZE (exterior)" "calf-L2_21" 21 "calf-L2"
108.542744451326 "calf-L2_22" 11 "RZE (exterior)" "calf-L2_22" 22 "calf-L2"
112.517908720282 "calf-L2_22" 12 "RZE (exterior)" "calf-L2_22" 22 "calf-L2"
108.825820983715 "calf-L2_23" 16 "RZE (exterior)" "calf-L2_23" 23 "calf-L2"
114.472277014368 "calf-L2_24" 21 "RZE (exterior)" "calf-L2_24" 24 "calf-L2"
119.000586708818 "calf-L2_25" 26 "RZE (exterior)" "calf-L2_25" 25 "calf-L2"
95.1710383197629 "calf-L3" 9 "RZE (exterior)" "calf-L3" 0 "calf-L3"
98.4148657174908 "calf-L3_1" 14 "RZE (exterior)" "calf-L3_1" 1 "calf-L3"
96.1977044166142 "calf-L3_2" 19 "RZE (exterior)" "calf-L3_2" 2 "calf-L3"
88.9702761627873 "calf-L3_3" 24 "RZE (exterior)" "calf-L3_3" 3 "calf-L3"
101.455711247113 "calf-L3_4" 2 "RZE (exterior)" "calf-L3_4" 4 "calf-L3"
98.5860366886237 "calf-L3_5" 7 "RZE (exterior)" "calf-L3_5" 5 "calf-L3"
102.384829120089 "calf-L3_6" 12 "RZE (exterior)" "calf-L3_6" 6 "calf-L3"
102.226429337617 "calf-L3_7" 17 "RZE (exterior)" "calf-L3_7" 7 "calf-L3"
101.827664495445 "calf-L3_8" 22 "RZE (exterior)" "calf-L3_8" 8 "calf-L3"
106.697222101343 "calf-L3_9" 0 "RZE (exterior)" "calf-L3_9" 9 "calf-L3"
102.131199483077 "calf-L3_10" 5 "RZE (exterior)" "calf-L3_10" 10 "calf-L3"
101.484835290787 "calf-L3_11" 10 "RZE (exterior)" "calf-L3_11" 11 "calf-L3"
99.7812408165707 "calf-L3_12" 15 "RZE (exterior)" "calf-L3_12" 12 "calf-L3"
113.759366406155 "calf-L3_13" 20 "RZE (exterior)" "calf-L3_13" 13 "calf-L3"
104.968881909335 "calf-L3_14" 25 "RZE (exterior)" "calf-L3_14" 14 "calf-L3"
102.083825365451 "calf-L3_15" 3 "RZE (exterior)" "calf-L3_15" 15 "calf-L3"
114.785254030113 "calf-L3_16" 8 "RZE (exterior)" "calf-L3_16" 16 "calf-L3"
109.9230376193 "calf-L3_17" 13 "RZE (exterior)" "calf-L3_17" 17 "calf-L3"
106.379863968027 "calf-L3_18" 18 "RZE (exterior)" "calf-L3_18" 18 "calf-L3"
107.431782854728 "calf-L3_19" 23 "RZE (exterior)" "calf-L3_19" 19 "calf-L3"
110.420786517031 "calf-L3_20" 1 "RZE (exterior)" "calf-L3_20" 20 "calf-L3"
116.757090648825 "calf-L3_21" 6 "RZE (exterior)" "calf-L3_21" 21 "calf-L3"
107.923433676602 "calf-L3_22" 11 "RZE (exterior)" "calf-L3_22" 22 "calf-L3"
110.466142592619 "calf-L3_23" 16 "RZE (exterior)" "calf-L3_23" 23 "calf-L3"
116.508062955829 "calf-L3_24" 21 "RZE (exterior)" "calf-L3_24" 24 "calf-L3"
115.762844923399 "calf-L3_25" 26 "RZE (exterior)" "calf-L3_25" 25 "calf-L3"
92.6899874633206 "calf+" 9 "RZE (exterior)" "calf+" 0 "calf+"
100.199912077327 "calf+_1" 14 "RZE (exterior)" "calf+_1" 1 "calf+"
98.2840197120096 "calf+_1" 15 "RZE (exterior)" "calf+_1" 1 "calf+"
91.5720548130283 "calf+_2" 19 "RZE (exterior)" "calf+_2" 2 "calf+"
95.9854961124811 "calf+_3" 24 "RZE (exterior)" "calf+_3" 3 "calf+"
101.127100422386 "calf+_4" 2 "RZE (exterior)" "calf+_4" 4 "calf+"
100.324842302627 "calf+_4" 3 "RZE (exterior)" "calf+_4" 4 "calf+"
97.9996502405927 "calf+_5" 7 "RZE (exterior)" "calf+_5" 5 "calf+"
98.4397823616339 "calf+_5" 8 "RZE (exterior)" "calf+_5" 5 "calf+"
97.5782303829888 "calf+_6" 12 "RZE (exterior)" "calf+_6" 6 "calf+"
96.9179794115732 "calf+_6" 13 "RZE (exterior)" "calf+_6" 6 "calf+"
100.719555023653 "calf+_7" 18 "RZE (exterior)" "calf+_7" 7 "calf+"
108.280748269221 "calf+_8" 22 "RZE (exterior)" "calf+_8" 8 "calf+"
103.044693167858 "calf+_8" 23 "RZE (exterior)" "calf+_8" 8 "calf+"
107.767591985762 "calf+_9" 0 "RZE (exterior)" "calf+_9" 9 "calf+"
100.775596179978 "calf+_9" 1 "RZE (exterior)" "calf+_9" 9 "calf+"
105.208086304714 "calf+_10" 5 "RZE (exterior)" "calf+_10" 10 "calf+"
102.702858689426 "calf+_10" 6 "RZE (exterior)" "calf+_10" 10 "calf+"
106.669844217554 "calf+_11" 10 "RZE (exterior)" "calf+_11" 11 "calf+"
105.893168444274 "calf+_11" 11 "RZE (exterior)" "calf+_11" 11 "calf+"
106.084373237758 "calf+_12" 15 "RZE (exterior)" "calf+_12" 12 "calf+"
104.088069419099 "calf+_12" 16 "RZE (exterior)" "calf+_12" 12 "calf+"
106.070230032688 "calf+_13" 20 "RZE (exterior)" "calf+_13" 13 "calf+"
107.169316772019 "calf+_13" 21 "RZE (exterior)" "calf+_13" 13 "calf+"
103.979356643851 "calf+_14" 26 "RZE (exterior)" "calf+_14" 14 "calf+"
105.491997446349 "calf+_15" 4 "RZE (exterior)" "calf+_15" 15 "calf+"
109.074061044127 "calf+_16" 9 "RZE (exterior)" "calf+_16" 16 "calf+"
106.762335074511 "calf+_17" 14 "RZE (exterior)" "calf+_17" 17 "calf+"
110.171186805583 "calf+_18" 19 "RZE (exterior)" "calf+_18" 18 "calf+"
108.493136586556 "calf+_19" 24 "RZE (exterior)" "calf+_19" 19 "calf+"
109.46598737224 "calf+_20" 2 "RZE (exterior)" "calf+_20" 20 "calf+"
110.332108155755 "calf+_21" 7 "RZE (exterior)" "calf+_21" 21 "calf+"
110.610769277205 "calf+_22" 12 "RZE (exterior)" "calf+_22" 22 "calf+"
112.020423666711 "calf+_23" 17 "RZE (exterior)" "calf+_23" 23 "calf+"
113.53143247916 "calf+_24" 21 "RZE (exterior)" "calf+_24" 24 "calf+"
113.112147259052 "calf+_24" 22 "RZE (exterior)" "calf+_24" 24 "calf+"
118.097244467174 "calf+_25" 26 "RZE (exterior)" "calf+_25" 25 "calf+"
91.5177153792385 "cow-L1" 0 "RZE (exterior)" "cow-L1" 0 "cow-L1"
92.4883349645096 "cow-L1+1" 4 "RZE (exterior)" "cow-L1+1" 0 "cow-L1+1"
91.5627958307719 "cow-L1+1_1" 5 "RZE (exterior)" "cow-L1+1_1" 1 "cow-L1+1"
90.8173084421442 "cow-L1+1_2" 10 "RZE (exterior)" "cow-L1+1_2" 2 "cow-L1+1"
98.5382030595204 "cow-L1+1_3" 15 "RZE (exterior)" "cow-L1+1_3" 3 "cow-L1+1"
91.1342752804998 "cow-L1+1_4" 20 "RZE (exterior)" "cow-L1+1_4" 4 "cow-L1+1"
94.3743977760545 "cow-L1+1_5" 25 "RZE (exterior)" "cow-L1+1_5" 5 "cow-L1+1"
100.646637573636 "cow-L1+1_6" 3 "RZE (exterior)" "cow-L1+1_6" 6 "cow-L1+1"
98.4322700869734 "cow-L1+1_7" 8 "RZE (exterior)" "cow-L1+1_7" 7 "cow-L1+1"
97.1870427710752 "cow-L1+1_8" 13 "RZE (exterior)" "cow-L1+1_8" 8 "cow-L1+1"
98.4975412682388 "cow-L1+1_9" 18 "RZE (exterior)" "cow-L1+1_9" 9 "cow-L1+1"
108.247351899605 "cow-L1+1_10" 23 "RZE (exterior)" "cow-L1+1_10" 10 "cow-L1+1"
103.451668860735 "cow-L1+1_11" 1 "RZE (exterior)" "cow-L1+1_11" 11 "cow-L1+1"
101.784410450987 "cow-L1+1_12" 6 "RZE (exterior)" "cow-L1+1_12" 12 "cow-L1+1"
106.262389378927 "cow-L1+1_13" 11 "RZE (exterior)" "cow-L1+1_13" 13 "cow-L1+1"
103.860730977857 "cow-L1+1_14" 16 "RZE (exterior)" "cow-L1+1_14" 14 "cow-L1+1"
107.348832762431 "cow-L1+1_15" 21 "RZE (exterior)" "cow-L1+1_15" 15 "cow-L1+1"
103.606697244995 "cow-L1+1_16" 26 "RZE (exterior)" "cow-L1+1_16" 16 "cow-L1+1"
104.665807932937 "cow-L1+1_17" 4 "RZE (exterior)" "cow-L1+1_17" 17 "cow-L1+1"
108.451765359345 "cow-L1+1_18" 9 "RZE (exterior)" "cow-L1+1_18" 18 "cow-L1+1"
106.917468680355 "cow-L1+1_19" 14 "RZE (exterior)" "cow-L1+1_19" 19 "cow-L1+1"
108.027340153984 "cow-L1+1_20" 19 "RZE (exterior)" "cow-L1+1_20" 20 "cow-L1+1"
108.259465809776 "cow-L1+1_21" 24 "RZE (exterior)" "cow-L1+1_21" 21 "cow-L1+1"
109.380576751357 "cow-L1+1_22" 2 "RZE (exterior)" "cow-L1+1_22" 22 "cow-L1+1"
111.227498547589 "cow-L1+1_23" 7 "RZE (exterior)" "cow-L1+1_23" 23 "cow-L1+1"
111.797422531517 "cow-L1+1_24" 12 "RZE (exterior)" "cow-L1+1_24" 24 "cow-L1+1"
112.421810703102 "cow-L1+1_25" 17 "RZE (exterior)" "cow-L1+1_25" 25 "cow-L1+1"
89.0848533095324 "cow-L2" 0 "RZE (exterior)" "cow-L2" 0 "cow-L2"
93.1119877671833 "cow-L2+1" 4 "RZE (exterior)" "cow-L2+1" 0 "cow-L2+1"
90.9606684092026 "cow-L2+1_1" 4 "RZE (exterior)" "cow-L2+1_1" 1 "cow-L2+1"
99.6612911807912 "cow-L2+1_1" 5 "RZE (exterior)" "cow-L2+1_1" 1 "cow-L2+1"
92.2537561765288 "cow-L2+1_2" 5 "RZE (exterior)" "cow-L2+1_2" 2 "cow-L2+1"
92.8656396174118 "cow-L2+1_3" 10 "RZE (exterior)" "cow-L2+1_3" 3 "cow-L2+1"
100.8792111435 "cow-L2+1_4" 15 "RZE (exterior)" "cow-L2+1_4" 4 "cow-L2+1"
91.1756677335194 "cow-L2+1_5" 20 "RZE (exterior)" "cow-L2+1_5" 5 "cow-L2+1"
94.7943325783477 "cow-L2+1_6" 25 "RZE (exterior)" "cow-L2+1_6" 6 "cow-L2+1"
102.452719801389 "cow-L2+1_7" 3 "RZE (exterior)" "cow-L2+1_7" 7 "cow-L2+1"
98.6560780960997 "cow-L2+1_8" 8 "RZE (exterior)" "cow-L2+1_8" 8 "cow-L2+1"
99.253165955707 "cow-L2+1_9" 13 "RZE (exterior)" "cow-L2+1_9" 9 "cow-L2+1"
99.2063984280051 "cow-L2+1_10" 18 "RZE (exterior)" "cow-L2+1_10" 10 "cow-L2+1"
108.964476421778 "cow-L2+1_11" 23 "RZE (exterior)" "cow-L2+1_11" 11 "cow-L2+1"
103.986200225521 "cow-L2+1_12" 1 "RZE (exterior)" "cow-L2+1_12" 12 "cow-L2+1"
100.938290525771 "cow-L2+1_13" 6 "RZE (exterior)" "cow-L2+1_13" 13 "cow-L2+1"
106.503411897824 "cow-L2+1_14" 11 "RZE (exterior)" "cow-L2+1_14" 14 "cow-L2+1"
104.264718098218 "cow-L2+1_15" 16 "RZE (exterior)" "cow-L2+1_15" 15 "cow-L2+1"
108.298380116749 "cow-L2+1_16" 21 "RZE (exterior)" "cow-L2+1_16" 16 "cow-L2+1"
106.119713636817 "cow-L2+1_17" 26 "RZE (exterior)" "cow-L2+1_17" 17 "cow-L2+1"
104.973733993771 "cow-L2+1_18" 4 "RZE (exterior)" "cow-L2+1_18" 18 "cow-L2+1"
110.596190265232 "cow-L2+1_19" 9 "RZE (exterior)" "cow-L2+1_19" 19 "cow-L2+1"
107.029734503757 "cow-L2+1_20" 14 "RZE (exterior)" "cow-L2+1_20" 20 "cow-L2+1"
109.647289846534 "cow-L2+1_21" 19 "RZE (exterior)" "cow-L2+1_21" 21 "cow-L2+1"
109.718154326561 "cow-L2+1_22" 24 "RZE (exterior)" "cow-L2+1_22" 22 "cow-L2+1"
110.186326205063 "cow-L2+1_23" 2 "RZE (exterior)" "cow-L2+1_23" 23 "cow-L2+1"
114.177018677698 "cow-L2+1_24" 7 "RZE (exterior)" "cow-L2+1_24" 24 "cow-L2+1"
111.453693375161 "cow-L2+1_25" 12 "RZE (exterior)" "cow-L2+1_25" 25 "cow-L2+1"
97.1473730581111 "cow-L3" 0 "RZE (exterior)" "cow-L3" 0 "cow-L3"
88.8660946743568 "cow-L3+1" 4 "RZE (exterior)" "cow-L3+1" 0 "cow-L3+1"
95.3884228420966 "cow-L3+1_1" 4 "RZE (exterior)" "cow-L3+1_1" 1 "cow-L3+1"
93.0237715362469 "cow-L3+1_2" 5 "RZE (exterior)" "cow-L3+1_2" 2 "cow-L3+1"
92.2843688911658 "cow-L3+1_3" 5 "RZE (exterior)" "cow-L3+1_3" 3 "cow-L3+1"
93.726224270344 "cow-L3+1_4" 10 "RZE (exterior)" "cow-L3+1_4" 4 "cow-L3+1"
100.625985019763 "cow-L3+1_5" 15 "RZE (exterior)" "cow-L3+1_5" 5 "cow-L3+1"
91.6294368528646 "cow-L3+1_6" 20 "RZE (exterior)" "cow-L3+1_6" 6 "cow-L3+1"
94.3334958778122 "cow-L3+1_7" 25 "RZE (exterior)" "cow-L3+1_7" 7 "cow-L3+1"
103.002565858367 "cow-L3+1_8" 3 "RZE (exterior)" "cow-L3+1_8" 8 "cow-L3+1"
97.1672089147247 "cow-L3+1_9" 8 "RZE (exterior)" "cow-L3+1_9" 9 "cow-L3+1"
101.262617221491 "cow-L3+1_10" 13 "RZE (exterior)" "cow-L3+1_10" 10 "cow-L3+1"
101.115434444517 "cow-L3+1_11" 18 "RZE (exterior)" "cow-L3+1_11" 11 "cow-L3+1"
110.120201472957 "cow-L3+1_12" 23 "RZE (exterior)" "cow-L3+1_12" 12 "cow-L3+1"
106.66021707628 "cow-L3+1_13" 1 "RZE (exterior)" "cow-L3+1_13" 13 "cow-L3+1"
99.9983681197191 "cow-L3+1_14" 6 "RZE (exterior)" "cow-L3+1_14" 14 "cow-L3+1"
112.458106170604 "cow-L3+1_15" 11 "RZE (exterior)" "cow-L3+1_15" 15 "cow-L3+1"
107.549860576187 "cow-L3+1_16" 16 "RZE (exterior)" "cow-L3+1_16" 16 "cow-L3+1"
109.16926035911 "cow-L3+1_17" 21 "RZE (exterior)" "cow-L3+1_17" 17 "cow-L3+1"
106.116309521083 "cow-L3+1_18" 26 "RZE (exterior)" "cow-L3+1_18" 18 "cow-L3+1"
105.208869152057 "cow-L3+1_19" 4 "RZE (exterior)" "cow-L3+1_19" 19 "cow-L3+1"
111.954281975129 "cow-L3+1_20" 9 "RZE (exterior)" "cow-L3+1_20" 20 "cow-L3+1"
108.551926899258 "cow-L3+1_21" 14 "RZE (exterior)" "cow-L3+1_21" 21 "cow-L3+1"
110.592466563955 "cow-L3+1_22" 19 "RZE (exterior)" "cow-L3+1_22" 22 "cow-L3+1"
111.173632479893 "cow-L3+1_23" 24 "RZE (exterior)" "cow-L3+1_23" 23 "cow-L3+1"
111.010090939052 "cow-L3+1_24" 2 "RZE (exterior)" "cow-L3+1_24" 24 "cow-L3+1"
115.41728261575 "cow-L3+1_25" 7 "RZE (exterior)" "cow-L3+1_25" 25 "cow-L3+1"
92.0167276163971 "heifer" 0 "RZE (exterior)" "heifer" 0 "heifer"
91.5390885349156 "heifer+1" 4 "RZE (exterior)" "heifer+1" 0 "heifer+1"
91.4043251271429 "heifer+1_1" 10 "RZE (exterior)" "heifer+1_1" 1 "heifer+1"
99.2080546163362 "heifer+1_2" 15 "RZE (exterior)" "heifer+1_2" 2 "heifer+1"
91.2248711720074 "heifer+1_3" 20 "RZE (exterior)" "heifer+1_3" 3 "heifer+1"
95.8223166406156 "heifer+1_4" 24 "RZE (exterior)" "heifer+1_4" 4 "heifer+1"
93.5978269436138 "heifer+1_4" 25 "RZE (exterior)" "heifer+1_4" 4 "heifer+1"
101.093094012449 "heifer+1_5" 3 "RZE (exterior)" "heifer+1_5" 5 "heifer+1"
98.9443117531136 "heifer+1_6" 8 "RZE (exterior)" "heifer+1_6" 6 "heifer+1"
96.6853454424289 "heifer+1_7" 13 "RZE (exterior)" "heifer+1_7" 7 "heifer+1"
98.4996390129567 "heifer+1_8" 18 "RZE (exterior)" "heifer+1_8" 8 "heifer+1"
107.627746074435 "heifer+1_9" 23 "RZE (exterior)" "heifer+1_9" 9 "heifer+1"
103.332163986683 "heifer+1_10" 1 "RZE (exterior)" "heifer+1_10" 10 "heifer+1"
102.064218165164 "heifer+1_11" 6 "RZE (exterior)" "heifer+1_11" 11 "heifer+1"
106.549221018388 "heifer+1_12" 11 "RZE (exterior)" "heifer+1_12" 12 "heifer+1"
104.606854208386 "heifer+1_13" 16 "RZE (exterior)" "heifer+1_13" 13 "heifer+1"
106.442711038096 "heifer+1_14" 21 "RZE (exterior)" "heifer+1_14" 14 "heifer+1"
103.124328970251 "heifer+1_15" 26 "RZE (exterior)" "heifer+1_15" 15 "heifer+1"
104.702618867686 "heifer+1_16" 4 "RZE (exterior)" "heifer+1_16" 16 "heifer+1"
108.447193449839 "heifer+1_17" 9 "RZE (exterior)" "heifer+1_17" 17 "heifer+1"
106.494477227932 "heifer+1_18" 14 "RZE (exterior)" "heifer+1_18" 18 "heifer+1"
108.340358648035 "heifer+1_19" 19 "RZE (exterior)" "heifer+1_19" 19 "heifer+1"
108.289516789364 "heifer+1_20" 24 "RZE (exterior)" "heifer+1_20" 20 "heifer+1"
109.837424618363 "heifer+1_21" 2 "RZE (exterior)" "heifer+1_21" 21 "heifer+1"
110.125645395044 "heifer+1_22" 7 "RZE (exterior)" "heifer+1_22" 22 "heifer+1"
110.560774885706 "heifer+1_23" 12 "RZE (exterior)" "heifer+1_23" 23 "heifer+1"
111.69626103548 "heifer+1_24" 17 "RZE (exterior)" "heifer+1_24" 24 "heifer+1"
114.806011601299 "heifer+1_25" 22 "RZE (exterior)" "heifer+1_25" 25 "heifer+1"
92.5118194216616 "Semen" 5 "RZE (exterior)" "Semen" 0 "Semen"
98.4818652490554 "Semen_1" 9 "RZE (exterior)" "Semen_1" 1 "Semen"
101.512980106717 "Semen_1" 10 "RZE (exterior)" "Semen_1" 1 "Semen"
91.7237919728973 "Semen_2" 14 "RZE (exterior)" "Semen_2" 2 "Semen"
100.988103066389 "Semen_3" 19 "RZE (exterior)" "Semen_3" 3 "Semen"
97.5829888078033 "Semen_3" 20 "RZE (exterior)" "Semen_3" 3 "Semen"
103.929956408081 "Semen_4" 25 "RZE (exterior)" "Semen_4" 4 "Semen"
97.7371611766622 "Semen_5" 3 "RZE (exterior)" "Semen_5" 5 "Semen"
97.5398677420243 "Semen_6" 8 "RZE (exterior)" "Semen_6" 6 "Semen"
102.856012386806 "Semen_7" 13 "RZE (exterior)" "Semen_7" 7 "Semen"
110.478451435545 "Semen_8" 17 "RZE (exterior)" "Semen_8" 8 "Semen"
107.230984913596 "Semen_9" 23 "RZE (exterior)" "Semen_9" 9 "Semen"
108.977821887426 "Semen_10" 1 "RZE (exterior)" "Semen_10" 10 "Semen"
112.75502960503 "Semen_11" 6 "RZE (exterior)" "Semen_11" 11 "Semen"
104.156432815238 "Semen_12" 11 "RZE (exterior)" "Semen_12" 12 "Semen"
109.789086605123 "Semen_13" 16 "RZE (exterior)" "Semen_13" 13 "Semen"
108.443836790582 "Semen_14" 21 "RZE (exterior)" "Semen_14" 14 "Semen"
107.750673313705 "Semen_15" 26 "RZE (exterior)" "Semen_15" 15 "Semen"
111.164209924377 "Semen_16" 4 "RZE (exterior)" "Semen_16" 16 "Semen"
107.021226944055 "Semen_17" 9 "RZE (exterior)" "Semen_17" 17 "Semen"
111.627657556164 "Semen_18" 14 "RZE (exterior)" "Semen_18" 18 "Semen"
110.531390452894 "Semen_19" 19 "RZE (exterior)" "Semen_19" 19 "Semen"
109.577303611942 "Semen_20" 24 "RZE (exterior)" "Semen_20" 20 "Semen"
112.20282182547 "Semen_21" 2 "RZE (exterior)" "Semen_21" 21 "Semen"
111.15483945278 "Semen_22" 7 "RZE (exterior)" "Semen_22" 22 "Semen"
113.626802937589 "Semen_23" 12 "RZE (exterior)" "Semen_23" 23 "Semen"
116.726458980058 "Semen_24" 17 "RZE (exterior)" "Semen_24" 24 "Semen"
117.175807220265 "Semen_25" 22 "RZE (exterior)" "Semen_25" 25 "Semen"
