"TBV" "Cohorts" "TimeP" "Traits" "Cohort_Rept" "Cohort_Rept_ID" "Cohort_Rept_Com"
3.96237302343651 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.25626289686167 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.060848130121 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.31780026381822 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.16302373921372 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.40286935543226 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.78117261450043 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.80959894461489 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.1169512151889 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.10334942820475 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
4.15311749611067 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
3.96102002051512 "Offspring_1" 50 "FP" "Offspring_1" 1 "Offspring"
